os,cpu,gpu,ram,kernel,driver,cpuscheduler
Fedora Linux 42 (KDE Plasma Desktop Edition),Intel Celeron N5105 @ 2.00GHz,Mesa Intel UHD Graphics ,7952900,6.19.6-100.fc42.x86_64,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
74.0799,13.4989,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1885316903
72.245,13.8418,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1899159910
73.395,13.6249,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1912787371
72.0126,13.8865,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1926675047
75.2688,13.2857,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1939964635
80.4875,12.4243,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1952388691
73.983,13.5166,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1965905593
74.9564,13.3411,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1979249435
71.127,14.0594,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1993309963
78.4784,12.7424,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,2006053824
73.7133,13.5661,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,2019619728
